tileID,lon,lat
T13GEN,-104.3219188376,-42.9426482792
T13GEP,-104.3317448016,-42.0419998196
T13GEQ,-104.3411247339,-41.141746656
T13GER,-104.3500926766,-40.2408087419
T13GFH,-102.9392074043,-47.42667430649999
T13GFJ,-102.9736809523,-46.52778742139999
T13GFK,-103.0065585412,-45.628198662
T13GFL,-103.0379120478,-44.7284485717
T13GFM,-103.0678096481,-43.8290781271
T13GFN,-103.0963662362,-42.9290087967
T13GFP,-103.1236364414,-42.0287815797
T13GFQ,-103.1496724946,-41.1289379242
T13GFR,-103.1745681278,-40.2283989406
T13GGH,-101.6156685573,-47.3954440055
T13GGJ,-101.6720677793,-46.4975169682
T13GGK,-101.7258621358,-45.5988578819
T13GGL,-101.7771682381,-44.7000086111
T13GGM,-101.8260967565,-43.8015113779
T13GGN,-101.8728349297,-42.9022903292
T13GGP,-101.917471469,-42.0028874439
T13GGQ,-101.9600912353,-41.1038450996
T13GGR,-102.0008471009,-40.2040866734
T13HBA,-107.7131414197,-35.70628176
T13HBB,-107.683141157,-34.8054404359
T13HBC,-107.6544432716,-33.904443318
T13HBD,-107.6270087952,-33.0038338173
T13HBE,-107.600753379,-32.1025336159
T13HBS,-107.8473683929,-39.3069554878
T13HBT,-107.8115471175,-38.4073039308
T13HBU,-107.7772692338,-37.5069460263
T13HBV,-107.7444838277,-36.6064243121
T13HCA,-106.6081182401,-35.7259932973
T13HCB,-106.5902698636,-34.8245077975
T13HCC,-106.5731968182,-33.9228800572
T13HCD,-106.5568757786,-33.0216531212
T13HCE,-106.5412564364,-32.1197472404
T13HCS,-106.6879836896,-39.3293947743
T13HCT,-106.6666684185,-38.4290369468
T13HCU,-106.6462726124,-37.527989334
T13HCV,-106.626765764,-36.6267939582
T13HDA,-105.5022802955,-35.7355529042
T13HDB,-105.4966407469,-34.8337543127
T13HDC,-105.491246208,-33.9318200412
T13HDD,-105.4860892143,-33.0302929579
T13HDE,-105.481153784,-32.1280926193
T13HDS,-105.5275179233,-39.3402798622
T13HDT,-105.5207816605,-38.4395788862
T13HDU,-105.5143364412,-37.538196141
T13HDV,-105.5081724835,-36.6366734006
T13HEA,-104.3893461582,-35.7350677254
T13HEB,-104.3962023481,-34.8332850782
T13HEC,-104.4027606767,-33.93136642
T13HED,-104.4090302181,-33.0298546279
T13HEE,-104.4150304012,-32.1276692937
T13HES,-104.3586639906,-39.3397272196
T13HET,-104.366853463,-38.4390437033
T13HEU,-104.3746891131,-37.5376780139
T13HEV,-104.382182832,-36.6361719375
T13HFA,-103.2835664125,-35.7245100643
T13HFB,-103.302607378,-34.8230730726
T13HFC,-103.3208212427,-33.9214928203
T13HFD,-103.3382328733,-33.0203123799
T13HFE,-103.3548959246,-32.1184521102
T13HFS,-103.198365303,-39.3277061417
T13HFT,-103.2211044575,-38.4274014954
T13HFU,-103.2428628357,-37.5264058174
T13HFV,-103.2636729575,-36.6252611686
T13HGA,-102.1793147275,-35.7038209886
T13HGB,-102.2104955766,-34.8030600313
T13HGC,-102.240322909,-33.9021415894
T13HGD,-102.2688372037,-33.0016091193
T13HGE,-102.2961261088,-32.1003844819
T13HGS,-102.0398072593,-39.3041544067
T13HGT,-102.0770374587,-38.4045909625
T13HGU,-102.1126637627,-37.5043191048
T13HGV,-102.146739054,-36.6038814357
T13JBF,-107.5756457809,-31.201086165
T13JBG,-107.5516551184,-30.3000353393
T13JBH,-107.528710546,-29.3983025022
T13JBJ,-107.5067874147,-28.4964315913
T13JBK,-107.4858611286,-27.5949669519
T13JBL,-107.4658720513,-26.6928296806
T13JBM,-107.4468006862,-25.7905641997
T13JBN,-107.428627374,-24.8887153181
T13JCF,-106.5263200897,-31.2177055894
T13JCG,-106.5120482612,-30.3160717753
T13JCH,-106.4983987099,-29.4137658808
T13JCJ,-106.485356686,-28.5113316468
T13JCK,-106.4729074786,-27.6093132274
T13JCL,-106.4610155384,-26.7066305598
T13JCM,-106.4496692014,-25.8038279315
T13JCN,-106.4388567128,-24.9014500197
T13JDF,-105.47643393,-31.2257620668
T13JDG,-105.4719237436,-30.3238447785
T13JDH,-105.4676098121,-29.4212602155
T13JDJ,-105.4634874161,-28.518552024
T13JDK,-105.4595518539,-27.616264266
T13JDL,-105.4557918402,-26.7133163158
T13JDM,-105.4522036438,-25.8102523962
T13JDN,-105.4487835095,-24.9076171209
T13JEF,-104.4207685042,-31.2253534653
T13JEG,-104.42625171,-30.3234506272
T13JEH,-104.4314963243,-29.4208802721
T13JEJ,-104.4365080845,-28.5181860508
T13JEK,-104.441292706,-27.6159120298
T13JEL,-104.4458639084,-26.71297761230001
T13JEM,-104.4502262276,-25.809927024
T13JEN,-104.4543842287,-24.9073048819
T13JFF,-103.3708303342,-31.2164552064
T13JFG,-103.3860558014,-30.3148652959
T13JFH,-103.4006173781,-29.4126025578
T13JFJ,-103.4145307896,-28.5102107477
T13JFK,-103.42781172,-27.6082340342
T13JFL,-103.4404980852,-26.7055924418
T13JFM,-103.4526023207,-25.8028302681
T13JFN,-103.4641369593,-24.9004922001
T13JGF,-102.3222220777,-31.19901116260001
T13JGG,-102.3471571914,-30.2980330696
T13JGH,-102.3710050692,-29.396371726
T13JGJ,-102.3937913163,-28.4945710938
T13JGK,-102.4155414846,-27.5931755424
T13JGL,-102.4363175465,-26.6911063128
T13JGM,-102.456139756,-25.7889078441
T13JGN,-102.4750285368,-24.8871249615
T13JHM,-101.4600009003,-25.7681624636
T13JHN,-101.486218778,-24.86720559600001
T13KBA,-107.312056448,-17.6666255509
T13KBB,-107.3007813624,-16.7638224378
T13KBP,-107.4113019168,-23.9862039077
T13KBQ,-107.3948088851,-23.0835748616
T13KBR,-107.3791325354,-22.1813734334
T13KBS,-107.3642307307,-21.2785203062
T13KBT,-107.3500912855,-20.3755608197
T13KBU,-107.3367015948,-19.4730406437
T13KBV,-107.3240265049,-18.5698803028
T13KCA,-106.3694787945,-17.6753595759
T13KCB,-106.3627643606,-16.7720805256
T13KCP,-106.4285481535,-23.9984166354
T13KCQ,-106.4187342938,-23.0952725854
T13KCR,-106.4094057226,-22.1925630381
T13KCS,-106.4005373253,-21.2892076957
T13KCT,-106.3921218132,-20.3857518493
T13KCU,-106.384151652,-19.4827411206
T13KCV,-106.376605887,-18.5790951178
T13KDA,-105.4268056947,-17.6795797469
T13KDB,-105.4246732503,-16.7760690006
T13KDP,-105.4455219385,-24.0043297859
T13KDQ,-105.4424159786,-23.1009351564
T13KDR,-105.4394626236,-22.1979783602
T13KDS,-105.4366538971,-21.2943786226
T13KDT,-105.4339874665,-20.3906812118
T13KDU,-105.4314609254,-19.4874317265
T13KDV,-105.4290676125,-18.5835493294
T13KEA,-104.4811036259,-17.6793669305
T13KEB,-104.4836961365,-16.7758680244
T13KEP,-104.4583494594,-24.0040305081
T13KEQ,-104.4621255087,-23.1006486698
T13KER,-104.4657160309,-22.1977044969
T13KES,-104.4691307234,-21.2941172389
T13KET,-104.4723724215,-20.390432165
T13KEU,-104.4754440508,-19.4871948752
T13KEV,-104.4783537095,-18.5833245548
T13KFA,-103.5381444802,-17.6747030896
T13KFB,-103.5453062778,-16.7714598899
T13KFP,-103.4751339122,-23.9974981289
T13KFQ,-103.4856030194,-23.0943928676
T13KFR,-103.4955543155,-22.1917215912
T13KFS,-103.5050145867,-21.2884040756
T13KFT,-103.513991604,-20.3849856157
T13KFU,-103.5224934004,-19.4820118367
T13KFV,-103.5305423251,-18.5784024158
T13KGA,-102.5961871325,-17.6655342821
T13KGB,-102.6079056101,-16.7627905402
T13KGP,-102.4930360543,-23.9846786695
T13KGQ,-102.5101783375,-23.0821138719
T13KGR,-102.5264717426,-22.1799758327
T13KGS,-102.5419600586,-21.2771853576
T13KGT,-102.5566559446,-20.3742877922
T13KGU,-102.5705724963,-19.4718288123
T13KGV,-102.5837462457,-18.5687290569
T13KHA,-101.6543796149,-17.6518614338
T13KHB,-101.6706414387,-16.7498607846
T13KHP,-101.5112134523,-23.9655743026
T13KHQ,-101.535007051,-23.063813621
T13KHR,-101.5576221662,-22.162468947
T13KHS,-101.5791194765,-21.2604626168
T13KHT,-101.5995164602,-20.3583400512
T13KHU,-101.6188312104,-19.4566470003
T13KHV,-101.6371143537,-18.5543055327
T13LBC,-107.2901722344,-15.8603913559
T13LBD,-107.2802216358,-14.9568784337
T13LBE,-107.2709215932,-14.053830058
T13LBF,-107.2622485738,-13.1501665129
T13LBG,-107.2541969262,-12.2464342556
T13LBH,-107.2467604181,-11.3431799618
T13LBJ,-107.2399204883,-10.4393238283
T13LBK,-107.2336729893,-9.5354125908
T13LBL,-107.2280131685,-8.6319931608
T13LCC,-106.3564452852,-15.8681774952
T13LCD,-106.3505171233,-14.9641966175
T13LCE,-106.3449751083,-14.0606842828
T13LCF,-106.3398052009,-13.1565599528
T13LCG,-106.3350040167,-12.2523701068
T13LCH,-106.3305678284,-11.3486614415
T13LCJ,-106.3264855526,-10.4443533644
T13LCK,-106.3227547022,-9.5399926463
T13LCL,-106.3193724324,-8.6361262333
T13LDC,-105.4226647717,-15.8719361988
T13LDD,-105.4207788332,-14.9677274763
T13LDE,-105.4190139097,-14.0639892258
T13LDF,-105.4173655216,-13.1596405089
T13LDG,-105.4158325799,-12.2552278157
T13LDH,-105.4144138901,-11.3512978537
T13LDJ,-105.4131059017,-10.4467696457
T13LDK,-105.4119078107,-9.5421899802
T13LDL,-105.410818702,-8.6381058203
T13LEC,-104.4861379367,-15.8717469662
T13LED,-104.4884307599,-14.9675498906
T13LEE,-104.4905764598,-14.0638231901
T13LEF,-104.4925804828,-13.1594859466
T13LEG,-104.4944441524,-12.2550846497
T13LEH,-104.496168921,-11.3511660063
T13LEJ,-104.4977591047,-10.446649059
T13LEK,-104.4992156813,-9.5420805951
T13LEL,-104.5005397631,-8.638007577
T13LFC,-103.552046168,-15.8675924105
T13LFD,-103.5583688896,-14.9636467835
T13LFE,-103.5642795246,-14.0601693991
T13LFF,-103.5697930444,-13.156079781
T13LFG,-103.5749130564,-12.2519244068
T13LFH,-103.5796435343,-11.3482499715
T13LFJ,-103.5839962957,-10.4439759422
T13LFK,-103.5879739911,-9.5396490869
T13LFL,-103.5915796528,-8.6358163493
T13LGC,-102.6189318296,-15.8594183313
T13LGD,-102.6292735077,-14.9559637835
T13LGE,-102.6389389283,-14.052973283
T13LGF,-102.647952546,-13.1493672165
T13LGG,-102.6563202317,-12.2456920385
T13LGH,-102.6640484602,-11.342494422
T13LGJ,-102.6711565188,-10.4386946623
T13LGK,-102.6776487156,-9.5348394906
T13LGL,-102.6835299882,-8.6314758143
T13LHC,-101.6859416087,-15.8472254339
T13LHD,-101.7002907797,-14.9445015026
T13LHE,-101.7137003994,-14.0422353708
T13LHF,-101.7262043531,-13.1393487083
T13LHG,-101.7378107448,-12.2363879349
T13LHH,-101.7485285223,-11.3338996899
T13LHJ,-101.7583844025,-10.4308055008
T13LHK,-101.7673843293,-9.5276520433
T13LHL,-101.7755351246,-8.6249861701
T13MBM,-107.2229270504,-7.727985667900001
T13MBN,-107.2184117914,-6.823937071499999
T13MBP,-107.2144639267,-5.920394462899999
T13MBQ,-107.2110737847,-5.0162779228
T13MBR,-107.2082396861,-4.1121345769
T13MBS,-107.2059593202,-3.2085116371
T13MBT,-107.2042271293,-2.3043291532
T13MBU,-107.2030425102,-1.4001343573
T13MBV,-107.2024042232,-0.4964745215
T13MCM,-106.3163303843,-7.7316734903
T13MCN,-106.313626848,-6.8271814216
T13MCP,-106.3112597463,-5.9231971629
T13MCQ,-106.3092232758,-5.0186400476
T13MCR,-106.3075164199,-4.1140572528
T13MCS,-106.3061377885,-3.2099960415
T13MCT,-106.3050840193,-2.3053757273
T13MCU,-106.3043547359,-1.4007435971
T13MCV,-106.3039491851,-0.4966469776
T13MDM,-105.4098358804,-7.7334361583
T13MDN,-105.4089587874,-6.8287280206
T13MDP,-105.4081867505,-5.9245285646
T13MDQ,-105.407517875,-5.0197567597
T13MDR,-105.4069518208,-4.1149598082
T13MDS,-105.4064881317,-3.2106849977
T13MDT,-105.406125676,-2.3058512832
T13MDU,-105.4058643142,-1.4010059783
T13MDV,-105.4057037899,-0.4966964362
T13MEM,-104.5017346267,-7.733349016000001
T13MEN,-104.502800951,-6.828651937299999
T13MEP,-104.5037395537,-5.9244634971
T13MEQ,-104.504552738,-5.0197026836
T13MER,-104.5052409176,-4.1149166977
T13MES,-104.5058046471,-3.2106528257
T13MET,-104.5062453022,-2.3058300411
T13MEU,-104.5065630524,-1.4009956559
T13MEV,-104.5067582096,-0.4966970222
T13MFM,-103.5948221911,-7.731397151800001
T13MFN,-103.5977034276,-6.8269384953
T13MFP,-103.6002255759,-5.9229875121
T13MFQ,-103.602394819,-5.0184635921
T13MFR,-103.6042122388,-4.1139139084
T13MFS,-103.6056793159,-3.2098857201
T13MFT,-103.6067996282,-2.3052983964
T13MFU,-103.6075735744,-1.4006992201
T13MFV,-103.6080019555,-0.4966355136
T13MGM,-102.6888148575,-7.7275238582
T13MGN,-102.6935062767,-6.8235305762
T13MGP,-102.6976078452,-5.920043053899999
T13MGQ,-102.70112961,-5.0159814652
T13MGR,-102.7040733147,-4.1118929295
T13MGS,-102.7064413592,-3.2083246523
T13MGT,-102.7082395145,-2.3041967751
T13MGU,-102.7094684054,-1.4000565233
T13MGV,-102.710129319,-0.4964511619
T13MHM,-101.7828568907,-7.7217292994
T13MHN,-101.7893536974,-6.8184283146
T13MHP,-101.7950305153,-5.9156302315
T13MHQ,-101.7999012357,-5.0122563898
T13MHR,-101.8039682542,-4.1088538281
T13MHS,-101.8072348813,-3.205969672
T13MHT,-101.8097090696,-2.3025252112
T13MHU,-101.8113916659,-1.3990675851
T13MHV,-101.8122844391,-0.4961439729
T13NBA,-107.2023710329,0.408031554
T13NBB,-107.2029565205,1.3122637218
T13NBC,-107.2040871722,2.2159170494
T13NBD,-107.2057657381,3.1201009512
T13NBE,-107.207993774,4.0242681669
T13NBF,-107.2107722005,4.9278714899
T13NBG,-107.2141077976,5.8319908629
T13NBH,-107.2180032125,6.7360791042
T13NBJ,-107.2224604631,7.6395891316
T13NCA,-106.3039268419,0.4081732873000001
T13NCB,-106.3043011259,1.3128304799
T13NCC,-106.3049984143,2.2169208422
T13NCD,-106.3060204042,3.1215425167
T13NCE,-106.3073680367,4.0261481891
T13NCF,-106.3090418769,4.9301905989
T13NCG,-106.3110460124,5.8347504276
T13NCH,-106.3133820333,6.7392804439
T13NCJ,-106.3160511579,7.643233516300001
T13NDA,-105.4056934814,0.408213935
T13NDB,-105.4058442914,1.3130721529
T13NDC,-105.4060956668,2.2173755455
T13NDD,-105.4064482198,3.1222105937
T13NDE,-105.4069022657,4.0270299571
T13NDF,-105.4074580029,4.9312863489
T13NDG,-105.4081167898,5.8360608104
T13NDH,-105.4088791453,6.740806086499999
T13NDJ,-105.4097454731,7.6449750212
T13NEA,-104.5067707422,0.4082144166000001
T13NEB,-104.5065873951,1.3130628914
T13NEC,-104.5062817857,2.2173553715
T13NED,-104.5058531699,3.1221794911
T13NEE,-104.5053011642,4.0269879111
T13NEF,-104.5046255274,4.931233346
T13NEG,-104.5038246083,5.835996819
T13NEH,-104.5028977758,6.740731075800001
T13NEJ,-104.5018445392,7.644888962
T13NFA,-103.6080253629,0.4081638656
T13NFB,-103.6076303606,1.3127893039
T13NFC,-103.6068905644,2.2168467349
T13NFD,-103.6058041741,3.1214354232
T13NFE,-103.604370188,4.0260080585
T13NFF,-103.6025880061,4.9300173845
T13NFG,-103.6004532764,5.8345440268
T13NFH,-103.5979643049,6.7390407581
T13NFJ,-103.5951197946,7.642960450500001
T13NGA,-102.7101635637,0.4080123559
T13NGB,-102.7095575432,1.312191186
T13NGC,-102.7083847562,2.215790007
T13NGD,-102.7066423503,3.1199193093
T13NGE,-102.70432871,4.0240318395
T13NGF,-102.7014428804,4.9275803974
T13NGG,-102.6979778199,5.831644834
T13NGH,-102.6939307791,6.7356779735
T13NGJ,-102.6892996626,7.63913274
T13NHA,-101.8123294855,0.4077598921
T13NHB,-101.8115130653,1.3112685556
T13NHC,-101.8099084707,2.2141852202
T13NHD,-101.8075118031,3.1176311977
T13NHE,-101.8043208382,4.0210593192
T13NHF,-101.8003342727,4.9239224697
T13NHG,-101.7955423888,5.827299347399999
T13NHH,-101.7899413923,6.730642854
T13NHJ,-101.7835284005,7.6334059918
T13PBK,-107.2274904916,8.5436008518
T13PBL,-107.2330971337,9.4475672214
T13PBM,-107.239283608,10.3509413424
T13PBN,-107.2460652352,11.254803067
T13PBP,-107.25344719,12.1586055489
T13PBQ,-107.2614340482,13.0618021304
T13PBR,-107.2700458206,13.9654725908
T13PBS,-107.2792892322,14.8690703358
T13PBT,-107.2891704364,15.772049002
T13PCK,-106.3190599439,8.5476903029
T13PCL,-106.3224106895,9.4521037187
T13PCM,-106.3261053279,10.3559268233
T13PCN,-106.3301530172,11.2602402403
T13PCP,-106.3345568538,12.1644970923
T13PCQ,-106.3393195802,13.0681506902
T13PCR,-106.3444531416,13.9722816116
T13PCS,-106.3499615593,14.876343246
T13PCT,-106.3558485173,15.7797892128
T13PDK,-105.4107179039,8.5496486389
T13PDL,-105.4117971799,9.4542798341
T13PDM,-105.4129839303,10.3583216455
T13PDN,-105.4142811008,11.2628550725
T13PDP,-105.4156896861,12.1673332224
T13PDQ,-105.4172105713,13.0712093903
T13PDR,-105.4188475776,13.9755645426
T13PDS,-105.4206019929,14.8798520605
T13PDT,-105.4224750012,15.7835255548
T13PEK,-104.5006623083,8.5495514831
T13PEL,-104.4993501805,9.4541715347
T13PEM,-104.4979073913,10.3582021566
T13PEN,-104.4963303592,11.262724329
T13PEP,-104.4946178752,12.16719116
T13PEQ,-104.4927688631,13.0710559456
T13PER,-104.4907786776,13.9753996323
T13PES,-104.4886457528,14.8796756017
T13PET,-104.4863686495,15.7833374652
T13PFK,-103.5919127574,8.5473837054
T13PFL,-103.588340744,9.451763441
T13PFM,-103.5844016945,10.3555527201
T13PFN,-103.580085846,11.2598321081
T13PFP,-103.5753898976,12.1640547302
T13PFQ,-103.5703109265,13.0676738994
T13PFR,-103.5648361955,13.9717701333
T13PFS,-103.5589614175,14.8757968225
T13PFT,-103.5526826654,15.7792075878
T13PGK,-102.6840731024,8.5430889463
T13PGL,-102.6782471138,9.4469995545
T13PGM,-102.671818354,10.3503176717
T13PGN,-102.6647709037,11.2541230539
T13PGP,-102.6570993869,12.1578688586
T13PGQ,-102.6487990504,13.0610084324
T13PGR,-102.6398491003,13.9646214545
T13PGS,-102.6302425496,14.8681613331
T13PGT,-102.6199730061,15.7710817067
T13PHK,-101.7762876882,8.5366674006
T13PHL,-101.7682137513,9.4398801082
T13PHM,-101.7593019813,10.3424972883
T13PHN,-101.7495303348,11.2455974933
T13PHP,-101.7388913836,12.1486339294
T13PHQ,-101.7273785685,13.0510599931
T13PHR,-101.714963082,13.9539541177
T13PHS,-101.7016352688,14.8567697373
T13PHT,-101.6873863038,15.7589605177
T13QBA,-107.322825246,18.4815637506
T13QBB,-107.335430631,19.3847335031
T13QBC,-107.3487570768,20.2878051825
T13QBD,-107.3628148823,21.1902331557
T13QBE,-107.3776412034,22.0930968532
T13QBF,-107.3932495193,22.9958507271
T13QBG,-107.4096529176,23.8979495689
T13QBU,-107.299714555,16.6754882751
T13QBV,-107.3109301486,17.5788418647
T13QCA,-106.3758906948,18.4907313438
T13QCB,-106.3833950643,19.3943862681
T13QCC,-106.3913276722,20.2979482749
T13QCD,-106.3996946792,21.2008717582
T13QCE,-106.4085182324,22.104237083
T13QCF,-106.4178063887,23.0074987595
T13QCG,-106.4275669764,23.9101116383
T13QCU,-106.3621289999,16.6837000315
T13QCV,-106.3688081244,17.5875294146
T13QDA,-105.4288406981,18.4951625695
T13QDB,-105.4312210173,19.3990536512
T13QDC,-105.4337357806,20.3028543068
T13QDD,-105.4363869603,21.2060189428
T13QDE,-105.4391815945,22.1096283784
T13QDF,-105.4421222566,23.0131371517
T13QDG,-105.4452114513,23.9160001414
T13QDU,-105.4244713799,16.6876659506
T13QDV,-105.4265927655,17.5917269613
T13QEA,-104.4786295796,18.4949389692
T13QEB,-104.4757357179,19.3988179862
T13QEC,-104.4726784073,20.3026064516
T13QED,-104.4694552502,21.2057587715
T13QEE,-104.4660576903,22.1093557418
T13QEF,-104.4624825992,23.0128518995
T13QEG,-104.4587269321,23.9157021217
T13QEU,-104.4839415596,16.6874661271
T13QEV,-104.4813624937,17.5915153009
T13QFA,-103.5313051975,18.4900421988
T13QFB,-103.523300446,19.393660578
T13QFC,-103.5148387239,20.297185652
T13QFD,-103.5059134631,21.2000718128
T13QFE,-103.4965010427,22.103399355
T13QFF,-103.4865928721,23.00662278440001
T13QFG,-103.4761806052,23.9091969472
T13QFU,-103.5459839596,16.6830828859
T13QFV,-103.5388598441,17.586876429
T13QGA,-102.5849947593,18.4804183954
T13QGB,-102.5718934659,19.3835276237
T13QGC,-102.5580426556,20.2865381351
T13QGD,-102.5434316292,21.1889042933
T13QGE,-102.5280217738,22.0917054121
T13QGF,-102.5117990857,22.9943959365
T13QGG,-102.4947499686,23.89643065050002
T13QGU,-102.6090143636,16.674462157
T13QGV,-102.5973577283,17.5777563935
T13QHA,-101.6388470582,18.4660686007
T13QHB,-101.6206645462,19.3684203067
T13QHC,-101.6014411007,20.2706652415
T13QHD,-101.5811619484,21.172257727
T13QHE,-101.55977358,22.0742756192
T13QHF,-101.5372566489,22.9761732727
T13QHG,-101.5135923837,23.8774053805
T13QHU,-101.6721800119,16.6616047393
T13QHV,-101.6560041023,17.5641561082
T13RBH,-107.4268958344,24.800472642
T13RBJ,-107.4449950996,25.7028748241
T13RBK,-107.4639672692,26.6046113617
T13RBL,-107.4838652192,27.5067613191
T13RBM,-107.5047099737,28.4087800255
T13RBN,-107.5265224507,29.3101232034
T13RBP,-107.5493654512,30.2118696809
T13RBQ,-107.5732653026,31.1134752538
T13RCH,-106.4378264802,24.8131559861
T13RCJ,-106.4485949613,25.7160867786
T13RCK,-106.4598823232,26.6183593619
T13RCL,-106.4717200827,27.5210538887
T13RCM,-106.484120811,28.4236258364
T13RCN,-106.4970970237,29.3255310792
T13RCP,-106.5106861585,30.2278496385
